# tcp-scan-services -- TCP port number to service name map file for tcp-scan
#
# This file contains the TCP port number to service name mapping file that
# is used by tcp-scan to display TCP service names.
#
# The format of this file is the same as that used for the services file used
# by Unix, Linux and Windows, which is typically located in /etc/services or
# %WINDIR%\system32\drivers\etc\services.
#
cs-remote-db	3630/tcp
cs-services	3631/tcp
distcc	3632/tcp
wacp	3633/tcp
hlibmgr	3634/tcp
sdo	3635/tcp
opscenter	3636/tcp
scservp	3637/tcp
ehp-backup	3638/tcp
xap-ha	3639/tcp
netplay-port1	3640/tcp
netplay-port2	3641/tcp
juxml-port	3642/tcp
audiojuggler	3643/tcp
ssowatch	3644/tcp
cyc	3645/tcp
xss-srv-port	3646/tcp
splitlock-gw	3647/tcp
fjcp	3648/tcp
nmmp	3649/tcp
prismiq-plugin	3650/tcp
xrpc-registry	3651/tcp
vxcrnbuport	3652/tcp
tsp	3653/tcp
vaprtm	3654/tcp
abatemgr	3655/tcp
abatjss	3656/tcp
immedianet-bcn	3657/tcp
ps-ams	3658/tcp
apple-sasl	3659/tcp
can-nds-ssl	3660/tcp
can-ferret-ssl	3661/tcp
pserver	3662/tcp
dtp	3663/tcp
ups-engine	3664/tcp
ent-engine	3665/tcp
eserver-pap	3666/tcp
infoexch	3667/tcp
dell-rm-port	3668/tcp
casanswmgmt	3669/tcp
smile	3670/tcp
efcp	3671/tcp
lispworks-orb	3672/tcp
mediavault-gui	3673/tcp
wininstall-ipc	3674/tcp
calltrax	3675/tcp
va-pacbase	3676/tcp
roverlog	3677/tcp
ipr-dglt	3678/tcp
newton-dock	3679/tcp
npds-tracker	3680/tcp
bts-x73	3681/tcp
cas-mapi	3682/tcp
bmc-ea	3683/tcp
faxstfx-port	3684/tcp
dsx-agent	3685/tcp
tnmpv2	3686/tcp
simple-push	3687/tcp
simple-push-s	3688/tcp
daap	3689/tcp
svn	3690/tcp
magaya-network	3691/tcp
intelsync	3692/tcp
gttp	3693/tcp
vpntpp	3694/tcp
bmc-data-coll	3695/tcp
telnetcpcd	3696/tcp
nw-license	3697/tcp
sagectlpanel	3698/tcp
kpn-icw	3699/tcp
lrs-paging	3700/tcp
netcelera	3701/tcp
ws-discovery	3702/tcp
adobeserver-3	3703/tcp
adobeserver-4	3704/tcp
adobeserver-5	3705/tcp
rt-event	3706/tcp
rt-event-s	3707/tcp
ca-idms	3709/tcp
portgate-auth	3710/tcp
edb-server2	3711/tcp
sentinel-ent	3712/tcp
tftps	3713/tcp
delos-dms	3714/tcp
anoto-rendezv	3715/tcp
wv-csp-sms-cir	3716/tcp
wv-csp-udp-cir	3717/tcp
opus-services	3718/tcp
itelserverport	3719/tcp
ufastro-instr	3720/tcp
xsync	3721/tcp
xserveraid	3722/tcp
sychrond	3723/tcp
battlenet	3724/tcp
na-er-tip	3725/tcp
array-manager	3726/tcp
e-mdu	3727/tcp
e-woa	3728/tcp
fksp-audit	3729/tcp
client-ctrl	3730/tcp
smap	3731/tcp
m-wnn	3732/tcp
multip-msg	3733/tcp
synel-data	3734/tcp
pwdis	3735/tcp
rs-rmi	3736/tcp
versatalk	3738/tcp
launchbird-lm	3739/tcp
heartbeat	3740/tcp
wysdma	3741/tcp
cst-port	3742/tcp
ipcs-command	3743/tcp
sasg	3744/tcp
gw-call-port	3745/tcp
linktest	3746/tcp
linktest-s	3747/tcp
webdata	3748/tcp
cimtrak	3749/tcp
cbos-ip-port	3750/tcp
gprs-cube	3751/tcp
vipremoteagent	3752/tcp
nattyserver	3753/tcp
timestenbroker	3754/tcp
sas-remote-hlp	3755/tcp
canon-capt	3756/tcp
grf-port	3757/tcp
apw-registry	3758/tcp
exapt-lmgr	3759/tcp
adtempusclient	3760/tcp
gsakmp	3761/tcp
gbs-smp	3762/tcp
xo-wave	3763/tcp
mni-prot-rout	3764/tcp
rtraceroute	3765/tcp
listmgr-port	3767/tcp
rblcheckd	3768/tcp
haipe-otnk	3769/tcp
cindycollab	3770/tcp
paging-port	3771/tcp
ctp	3772/tcp
ctdhercules	3773/tcp
zicom	3774/tcp
ispmmgr	3775/tcp
dvcprov-port	3776/tcp
jibe-eb	3777/tcp
c-h-it-port	3778/tcp
cognima	3779/tcp
nnp	3780/tcp
abcvoice-port	3781/tcp
iso-tp0s	3782/tcp
bim-pem	3783/tcp
bfd	3784/tcp
bfd-control	3785/tcp
upstriggervsw	3786/tcp
fintrx	3787/tcp
isrp-port	3788/tcp
remotedeploy	3789/tcp
quickbooksrds	3790/tcp
tvnetworkvideo	3791/tcp
sitewatch	3792/tcp
dcsoftware	3793/tcp
jaus	3794/tcp
myblast	3795/tcp
spw-dialer	3796/tcp
idps	3797/tcp
minilock	3798/tcp
radius-dynauth	3799/tcp
pwgpsi	3800/tcp
vhd	3802/tcp
soniqsync	3803/tcp
iqnet-port	3804/tcp
tcpdataserver	3805/tcp
wsmlb	3806/tcp
spugna	3807/tcp
wlanauth	3810/tcp
amp	3811/tcp
neto-wol-server	3812/tcp
rap-ip	3813/tcp
neto-dcs	3814/tcp
lansurveyorxml	3815/tcp
sunlps-http	3816/tcp
tapeware	3817/tcp
crinis-hb	3818/tcp
epl-slp	3819/tcp
scp	3820/tcp
pmcp	3821/tcp
sos	3838/tcp
amx-rms	3839/tcp
flirtmitmir	3840/tcp
zfirm-shiprush3	3841/tcp
nhci	3842/tcp
quest-agent	3843/tcp
rnm	3844/tcp
v-one-spp	3845/tcp
an-pcp	3846/tcp
msfw-control	3847/tcp
item	3848/tcp
spw-dnspreload	3849/tcp
qtms-bootstrap	3850/tcp
spectraport	3851/tcp
sse-app-config	3852/tcp
sscan	3853/tcp
stryker-com	3854/tcp
opentrac	3855/tcp
informer	3856/tcp
trap-port	3857/tcp
trap-port-mom	3858/tcp
nav-port	3859/tcp
ewlm	3860/tcp
winshadow-hd	3861/tcp
giga-pocket	3862/tcp
asap-tcp	3863/tcp
asap-tcp-tls	3864/tcp
xpl	3865/tcp
dzdaemon	3866/tcp
dzoglserver	3867/tcp
diameter	3868/tcp
ovsam-mgmt	3869/tcp
ovsam-d-agent	3870/tcp
avocent-adsap	3871/tcp
oem-agent	3872/tcp
fagordnc	3873/tcp
sixxsconfig	3874/tcp
pnbscada	3875/tcp
dl_agent	3876/tcp
xmpcr-interface	3877/tcp
fotogcad	3878/tcp
appss-lm	3879/tcp
microgrid	3880/tcp
idac	3881/tcp
msdts1	3882/tcp
vrpn	3883/tcp
softrack-meter	3884/tcp
topflow-ssl	3885/tcp
nei-management	3886/tcp
leogic-data	3887/tcp
leogic-services	3888/tcp
dandv-tester	3889/tcp
ndsconnect	3890/tcp
rtc-pm-port	3891/tcp
pcc-image-port	3892/tcp
cgi-starapi	3893/tcp
syam-agent	3894/tcp
syam-smc	3895/tcp
sdo-tls	3896/tcp
sdo-ssh	3897/tcp
senip	3898/tcp
itv-control	3899/tcp
udt_os	3900/tcp
nimsh	3901/tcp
nimaux	3902/tcp
charsetmgr	3903/tcp
omnilink-port	3904/tcp
mupdate	3905/tcp
topovista-data	3906/tcp
imoguia-port	3907/tcp
hppronetman	3908/tcp
surfcontrolcpa	3909/tcp
prnrequest	3910/tcp
prnstatus	3911/tcp
gbmt-stars	3912/tcp
listcrt-port	3913/tcp
listcrt-port-2	3914/tcp
agcat	3915/tcp
wysdmc	3916/tcp
aftmux	3917/tcp
pktcablemmcops	3918/tcp
hyperip	3919/tcp
exasoftport1	3920/tcp
herodotus-net	3921/tcp
sor-update	3922/tcp
symb-sb-port	3923/tcp
mpl-gprs-port	3924/tcp
zmp	3925/tcp
winport	3926/tcp
natdataservice	3927/tcp
netboot-pxe	3928/tcp
smauth-port	3929/tcp
syam-webserver	3930/tcp
msr-plugin-port	3931/tcp
dyn-site	3932/tcp
plbserve-port	3933/tcp
sunfm-port	3934/tcp
sdp-portmapper	3935/tcp
mailprox	3936/tcp
dvbservdscport	3937/tcp
dbcontrol_agent	3938/tcp
aamp	3939/tcp
xecp-node	3940/tcp
homeportal-web	3941/tcp
srdp	3942/tcp
tig	3943/tcp
sops	3944/tcp
emcads	3945/tcp
backupedge	3946/tcp
ccp	3947/tcp
apdap	3948/tcp
drip	3949/tcp
namemunge	3950/tcp
pwgippfax	3951/tcp
i3-sessionmgr	3952/tcp
xmlink-connect	3953/tcp
mapper-nodemgr	3984/tcp
mapper-mapethd	3985/tcp
mapper-ws_ethd	3986/tcp
centerline	3987/tcp
iss-mgmt-ssl	3995/tcp
abcsoftware	3996/tcp
remoteanything	3999/tcp
terabase	4000/tcp
newoak	4001/tcp
pxc-spvr-ft	4002/tcp
pxc-splr-ft	4003/tcp
pxc-roid	4004/tcp
pxc-pin	4005/tcp
pxc-spvr	4006/tcp
pxc-splr	4007/tcp
netcheque	4008/tcp
chimera-hwm	4009/tcp
samsung-unidex	4010/tcp
altserviceboot	4011/tcp
pda-gate	4012/tcp
acl-manager	4013/tcp
taiclock	4014/tcp
talarian-mcast1	4015/tcp
talarian-mcast2	4016/tcp
talarian-mcast3	4017/tcp
talarian-mcast4	4018/tcp
talarian-mcast5	4019/tcp
trap	4020/tcp
nexus-portal	4021/tcp
dnox	4022/tcp
esnm-zoning	4023/tcp
tnp1-port	4024/tcp
partimage	4025/tcp
as-debug	4026/tcp
bxp	4027/tcp
dtserver-port	4028/tcp
ip-qsig	4029/tcp
jdmn-port	4030/tcp
suucp	4031/tcp
vrts-auth-port	4032/tcp
sanavigator	4033/tcp
ubxd	4034/tcp
wap-push-http	4035/tcp
wap-push-https	4036/tcp
yo-main	4040/tcp
houston	4041/tcp
ldxp	4042/tcp
lockd	4045/tcp
bre	4096/tcp
patrolview	4097/tcp
drmsfsd	4098/tcp
dpcp	4099/tcp
igo-incognito	4100/tcp
xgrid	4111/tcp
jomamqmonitor	4114/tcp
nuts_dem	4132/tcp
nuts_bootp	4133/tcp
nifty-hmi	4134/tcp
nettest	4138/tcp
oirtgsvc	4141/tcp
oidocsvc	4142/tcp
oidsr	4143/tcp
wincim	4144/tcp
vvr-control	4145/tcp
atlinks	4154/tcp
jini-discovery	4160/tcp
eims-admin	4199/tcp
vrml-multi-use	4200/tcp
vrml-multi-use	4201/tcp
vrml-multi-use	4202/tcp
vrml-multi-use	4203/tcp
vrml-multi-use	4204/tcp
vrml-multi-use	4205/tcp
vrml-multi-use	4206/tcp
vrml-multi-use	4207/tcp
vrml-multi-use	4208/tcp
vrml-multi-use	4209/tcp
vrml-multi-use	4210/tcp
vrml-multi-use	4211/tcp
vrml-multi-use	4212/tcp
vrml-multi-use	4213/tcp
vrml-multi-use	4214/tcp
vrml-multi-use	4215/tcp
vrml-multi-use	4216/tcp
vrml-multi-use	4217/tcp
vrml-multi-use	4218/tcp
vrml-multi-use	4219/tcp
vrml-multi-use	4220/tcp
vrml-multi-use	4221/tcp
vrml-multi-use	4222/tcp
vrml-multi-use	4223/tcp
vrml-multi-use	4224/tcp
vrml-multi-use	4225/tcp
vrml-multi-use	4226/tcp
vrml-multi-use	4227/tcp
vrml-multi-use	4228/tcp
vrml-multi-use	4229/tcp
vrml-multi-use	4230/tcp
vrml-multi-use	4231/tcp
vrml-multi-use	4232/tcp
vrml-multi-use	4233/tcp
vrml-multi-use	4234/tcp
vrml-multi-use	4235/tcp
vrml-multi-use	4236/tcp
vrml-multi-use	4237/tcp
vrml-multi-use	4238/tcp
vrml-multi-use	4239/tcp
vrml-multi-use	4240/tcp
vrml-multi-use	4241/tcp
vrml-multi-use	4242/tcp
vrml-multi-use	4243/tcp
vrml-multi-use	4244/tcp
vrml-multi-use	4245/tcp
vrml-multi-use	4246/tcp
vrml-multi-use	4247/tcp
vrml-multi-use	4248/tcp
vrml-multi-use	4249/tcp
vrml-multi-use	4250/tcp
vrml-multi-use	4251/tcp
vrml-multi-use	4252/tcp
vrml-multi-use	4253/tcp
vrml-multi-use	4254/tcp
vrml-multi-use	4255/tcp
vrml-multi-use	4256/tcp
vrml-multi-use	4257/tcp
vrml-multi-use	4258/tcp
vrml-multi-use	4259/tcp
vrml-multi-use	4260/tcp
vrml-multi-use	4261/tcp
vrml-multi-use	4262/tcp
vrml-multi-use	4263/tcp
vrml-multi-use	4264/tcp
vrml-multi-use	4265/tcp
vrml-multi-use	4266/tcp
vrml-multi-use	4267/tcp
vrml-multi-use	4268/tcp
vrml-multi-use	4269/tcp
vrml-multi-use	4270/tcp
vrml-multi-use	4271/tcp
vrml-multi-use	4272/tcp
vrml-multi-use	4273/tcp
vrml-multi-use	4274/tcp
vrml-multi-use	4275/tcp
vrml-multi-use	4276/tcp
vrml-multi-use	4277/tcp
vrml-multi-use	4278/tcp
vrml-multi-use	4279/tcp
vrml-multi-use	4280/tcp
vrml-multi-use	4281/tcp
vrml-multi-use	4282/tcp
vrml-multi-use	4283/tcp
vrml-multi-use	4284/tcp
vrml-multi-use	4285/tcp
vrml-multi-use	4286/tcp
vrml-multi-use	4287/tcp
vrml-multi-use	4288/tcp
vrml-multi-use	4289/tcp
vrml-multi-use	4290/tcp
vrml-multi-use	4291/tcp
vrml-multi-use	4292/tcp
vrml-multi-use	4293/tcp
vrml-multi-use	4294/tcp
vrml-multi-use	4295/tcp
vrml-multi-use	4296/tcp
vrml-multi-use	4297/tcp
vrml-multi-use	4298/tcp
vrml-multi-use	4299/tcp
corelccam	4300/tcp
rwhois	4321/tcp
msql	4333/tcp
unicall	4343/tcp
vinainstall	4344/tcp
m4-network-as	4345/tcp
elanlm	4346/tcp
lansurveyor	4347/tcp
itose	4348/tcp
fsportmap	4349/tcp
net-device	4350/tcp
plcy-net-svcs	4351/tcp
f5-iquery	4353/tcp
qsnet-trans	4354/tcp
qsnet-workst	4355/tcp
qsnet-assist	4356/tcp
qsnet-cond	4357/tcp
qsnet-nucl	4358/tcp
epmd	4369/tcp
ds-srv	4400/tcp
beacon-port-2	4426/tcp
saris	4442/tcp
pharos	4443/tcp
krb524	4444/tcp
upnotifyp	4445/tcp
n1-fwp	4446/tcp
n1-rmgmt	4447/tcp
asc-slmd	4448/tcp
privatewire	4449/tcp
camp	4450/tcp
ctisystemmsg	4451/tcp
ctiprogramload	4452/tcp
nssalertmgr	4453/tcp
nssagentmgr	4454/tcp
prchat-user	4455/tcp
prchat-server	4456/tcp
prRegister	4457/tcp
proxy-plus	4480/tcp
ipsec-nat-t	4500/tcp
urn-x-cdchoice	4501/tcp
worldscores	4545/tcp
sf-lm	4546/tcp
lanner-lm	4547/tcp
rsip	4555/tcp
fax	4557/tcp
hylafax	4559/tcp
tram	4567/tcp
bmc-reporting	4568/tcp
iax	4569/tcp
piranha1	4600/tcp
piranha2	4601/tcp
playsta2-app	4658/tcp
playsta2-lob	4659/tcp
smaclmgr	4660/tcp
kar2ouche	4661/tcp
edonkey-cc	4662/tcp
rfa	4672/tcp
snap	4752/tcp
iims	4800/tcp
iwec	4801/tcp
ilss	4802/tcp
htcp	4827/tcp
varadero-0	4837/tcp
varadero-1	4838/tcp
varadero-2	4839/tcp
appserv-http	4848/tcp
appserv-https	4849/tcp
sun-as-nodeagt	4850/tcp
phrelay	4868/tcp
phrelaydbg	4869/tcp
abbs	4885/tcp
lyskom	4894/tcp
radmin-port	4899/tcp
att-intercom	4983/tcp
smar-se-port1	4987/tcp
smar-se-port2	4988/tcp
parallel	4989/tcp
maybeveritas	4998/tcp
commplex-main	5000/tcp
commplex-link	5001/tcp
rfe	5002/tcp
fmpro-internal	5003/tcp
avt-profile-1	5004/tcp
avt-profile-2	5005/tcp
wsm-server	5006/tcp
wsm-server-ssl	5007/tcp
synapsis-edge	5008/tcp
telelpathstart	5010/tcp
telelpathattack	5011/tcp
zenginkyo-1	5020/tcp
zenginkyo-2	5021/tcp
mice	5022/tcp
htuilsrv	5023/tcp
scpi-telnet	5024/tcp
scpi-raw	5025/tcp
asnaacceler8db	5042/tcp
mmcc	5050/tcp
ita-agent	5051/tcp
ita-manager	5052/tcp
unot	5055/tcp
intecom-ps1	5056/tcp
intecom-ps2	5057/tcp
sip	5060/tcp
sip-tls	5061/tcp
ca-1	5064/tcp
ca-2	5065/tcp
stanag-5066	5066/tcp
i-net-2000-npr	5069/tcp
powerschool	5071/tcp
sdl-ets	5081/tcp
sentinel-lm	5093/tcp
sentlm-srv2srv	5099/tcp
admd	5100/tcp
talarian-tcp	5101/tcp
admeng	5102/tcp
nbt-pc	5133/tcp
ctsd	5137/tcp
rmonitor_secure	5145/tcp
atmp	5150/tcp
esri_sde	5151/tcp
sde-discovery	5152/tcp
bzflag	5154/tcp
ife_icorp	5165/tcp
aol	5190/tcp
aol-1	5191/tcp
aol-2	5192/tcp
aol-3	5193/tcp
targus-getdata	5200/tcp
targus-getdata1	5201/tcp
targus-getdata2	5202/tcp
targus-getdata3	5203/tcp
xmpp-client	5222/tcp
jabber-client	5223/tcp
hp-server	5225/tcp
hp-status	5226/tcp
sgi-dgl	5232/tcp
padl2sim	5236/tcp
igateway	5250/tcp
caevms	5251/tcp
movaz-ssc	5252/tcp
3com-njack-1	5264/tcp
3com-njack-2	5265/tcp
xmpp-server	5269/tcp
pk	5272/tcp
transmit-port	5282/tcp
hacl-hb	5300/tcp
hacl-gs	5301/tcp
hacl-cfg	5302/tcp
hacl-probe	5303/tcp
hacl-local	5304/tcp
hacl-test	5305/tcp
sun-mc-grp	5306/tcp
sco-aip	5307/tcp
cfengine	5308/tcp
jprinter	5309/tcp
outlaws	5310/tcp
tmlogin	5311/tcp
permabit-cs	5312/tcp
rrdp	5313/tcp
opalis-rbt-ipc	5314/tcp
hacl-poll	5315/tcp
nat-pmp	5351/tcp
mdns	5353/tcp
mdnsresponder	5354/tcp
llmnr	5355/tcp
excerpt	5400/tcp
excerpts	5401/tcp
mftp	5402/tcp
hpoms-ci-lstn	5403/tcp
hpoms-dps-lstn	5404/tcp
netsupport	5405/tcp
systemics-sox	5406/tcp
foresyte-clear	5407/tcp
foresyte-sec	5408/tcp
salient-dtasrv	5409/tcp
salient-usrmgr	5410/tcp
actnet	5411/tcp
continuus	5412/tcp
wwiotalk	5413/tcp
statusd	5414/tcp
ns-server	5415/tcp
sns-gateway	5416/tcp
sns-agent	5417/tcp
mcntp	5418/tcp
dj-ice	5419/tcp
cylink-c	5420/tcp
netsupport2	5421/tcp
salient-mux	5422/tcp
virtualuser	5423/tcp
beyond-remote	5424/tcp
devbasic	5426/tcp
sco-peer-tta	5427/tcp
telaconsole	5428/tcp
base	5429/tcp
radec-corp	5430/tcp
park-agent	5431/tcp
postgresql	5432/tcp
dttl	5435/tcp
surebox	5453/tcp
apc-5454	5454/tcp
apc-5455	5455/tcp
apc-5456	5456/tcp
silkmeter	5461/tcp
ttl-publisher	5462/tcp
ttlpriceproxy	5463/tcp
netops-broker	5465/tcp
connect-proxy	5490/tcp
fcp-addr-srvr1	5500/tcp
fcp-addr-srvr2	5501/tcp
fcp-srvr-inst1	5502/tcp
fcp-srvr-inst2	5503/tcp
fcp-cics-gw1	5504/tcp
secureidprop	5510/tcp
sdlog	5520/tcp
sdserv	5530/tcp
sdreport	5540/tcp
sdadmind	5550/tcp
sgi-eventmond	5553/tcp
sgi-esphttp	5554/tcp
personal-agent	5555/tcp
udpplus	5566/tcp
emware-moap	5567/tcp
esinstall	5599/tcp
esmmanager	5600/tcp
esmagent	5601/tcp
a1-msc	5602/tcp
a1-bs	5603/tcp
a3-sdunode	5604/tcp
a4-sdunode	5605/tcp
pcanywheredata	5631/tcp
pcanywherestat	5632/tcp
jms	5673/tcp
hyperscsi-port	5674/tcp
v5ua	5675/tcp
raadmin	5676/tcp
questdb2-lnchr	5677/tcp
rrac	5678/tcp
dccm	5679/tcp
canna	5680/tcp
ggz	5688/tcp
proshareaudio	5713/tcp
prosharevideo	5714/tcp
prosharedata	5715/tcp
prosharerequest	5716/tcp
prosharenotify	5717/tcp
ms-licensing	5720/tcp
openmail	5729/tcp
unieng	5730/tcp
unisnc	5731/tcp
unidas	5732/tcp
ida-discover1	5741/tcp
ida-discover2	5742/tcp
watchdoc	5744/tcp
fcopy-server	5745/tcp
fcopys-server	5746/tcp
openmailg	5755/tcp
x500ms	5757/tcp
openmailns	5766/tcp
s-openmail	5767/tcp
openmailpxy	5768/tcp
netagent	5771/tcp
dali-port	5777/tcp
vnc	5800/tcp
vnc	5801/tcp
vnc-http-2	5802/tcp
vnc-http-3	5803/tcp
icmpd	5813/tcp
spt-automation	5814/tcp
wherehoo	5859/tcp
vnc	5900/tcp
vnc-1	5901/tcp
vnc-2	5902/tcp
vnc-3	5903/tcp
indy	5963/tcp
mppolicy-v5	5968/tcp
mppolicy-mgr	5969/tcp
ncd-pref-tcp	5977/tcp
ncd-diag-tcp	5978/tcp
ncd-conf-tcp	5979/tcp
wbem-rmi	5987/tcp
wbem-http	5988/tcp
wbem-https	5989/tcp
wbem-exp-https	5990/tcp
nuxsl	5991/tcp
ncd-pref	5997/tcp
ncd-diag	5998/tcp
cvsup	5999/tcp
x11	6000/tcp
x11	6001/tcp
x11	6002/tcp
x11	6003/tcp
x11	6004/tcp
x11	6005/tcp
x11	6006/tcp
x11	6007/tcp
x11	6008/tcp
x11	6009/tcp
x11	6010/tcp
x11	6011/tcp
x11	6012/tcp
x11	6013/tcp
x11	6014/tcp
x11	6015/tcp
x11	6016/tcp
x11	6017/tcp
x11	6018/tcp
x11	6019/tcp
x11	6020/tcp
x11	6021/tcp
x11	6022/tcp
x11	6023/tcp
x11	6024/tcp
x11	6025/tcp
x11	6026/tcp
x11	6027/tcp
x11	6028/tcp
x11	6029/tcp
x11	6030/tcp
x11	6031/tcp
x11	6032/tcp
x11	6033/tcp
x11	6034/tcp
x11	6035/tcp
x11	6036/tcp
x11	6037/tcp
x11	6038/tcp
x11	6039/tcp
x11	6040/tcp
x11	6041/tcp
x11	6042/tcp
x11	6043/tcp
x11	6044/tcp
x11	6045/tcp
x11	6046/tcp
x11	6047/tcp
x11	6048/tcp
x11	6049/tcp
x11	6050/tcp
x11	6051/tcp
x11	6052/tcp
x11	6053/tcp
x11	6054/tcp
x11	6055/tcp
x11	6056/tcp
x11	6057/tcp
x11	6058/tcp
x11	6059/tcp
x11	6060/tcp
x11	6061/tcp
x11	6062/tcp
x11	6063/tcp
ndl-ahp-svc	6064/tcp
winpharaoh	6065/tcp
ewctsp	6066/tcp
srb	6067/tcp
gsmp	6068/tcp
trip	6069/tcp
messageasap	6070/tcp
ssdtp	6071/tcp
diagnose-proc	6072/tcp
directplay8	6073/tcp
konspire2b	6085/tcp
synchronet-db	6100/tcp
synchronet-rtc	6101/tcp
synchronet-upd	6102/tcp
rets	6103/tcp
dbdb	6104/tcp
primaserver	6105/tcp
mpsserver	6106/tcp
etc-control	6107/tcp
sercomm-scadmin	6108/tcp
globecast-id	6109/tcp
softcm	6110/tcp
spc	6111/tcp
dtspcd	6112/tcp
backup-express	6123/tcp
nbt-wol	6133/tcp
meta-corp	6141/tcp
aspentec-lm	6142/tcp
watershed-lm	6143/tcp
statsci1-lm	6144/tcp
statsci2-lm	6145/tcp
lonewolf-lm	6146/tcp
montage-lm	6147/tcp
ricardo-lm	6148/tcp
tal-pod	6149/tcp
crip	6253/tcp
bmc-grx	6300/tcp
emp-server1	6321/tcp
emp-server2	6322/tcp
sflow	6343/tcp
gnutella-svc	6346/tcp
gnutella-rtr	6347/tcp
metatude-mds	6382/tcp
clariion-evr01	6389/tcp
info-aps	6400/tcp
info-was	6401/tcp
info-eventsvr	6402/tcp
info-cachesvr	6403/tcp
info-filesvr	6404/tcp
info-pagesvr	6405/tcp
info-processvr	6406/tcp
reserved1	6407/tcp
reserved2	6408/tcp
reserved3	6409/tcp
reserved4	6410/tcp
skip-cert-recv	6455/tcp
skip-cert-send	6456/tcp
lvision-lm	6471/tcp
boks	6500/tcp
boks_servc	6501/tcp
boks_servm	6502/tcp
boks_clntd	6503/tcp
badm_priv	6505/tcp
badm_pub	6506/tcp
bdir_priv	6507/tcp
bdir_pub	6508/tcp
mgcs-mfp-port	6509/tcp
mcer-port	6510/tcp
lds-distrib	6543/tcp
mythtv	6544/tcp
apc-6547	6547/tcp
apc-6548	6548/tcp
apc-6549	6549/tcp
fg-sysupdate	6550/tcp
xdsxdm	6558/tcp
sane-port	6566/tcp
parsec-master	6580/tcp
parsec-peer	6581/tcp
parsec-game	6582/tcp
analogx	6588/tcp
afesc-mc	6628/tcp
ircu	6665/tcp
ircu	6666/tcp
ircu	6667/tcp
ircu	6668/tcp
ircu	6669/tcp
vocaltec-gold	6670/tcp
vision_server	6672/tcp
vision_elmd	6673/tcp
napster	6699/tcp
kti-icad-srvr	6701/tcp
ibprotocol	6714/tcp
bmc-perf-agent	6767/tcp
bmc-perf-mgrd	6768/tcp
smc-http	6788/tcp
smc-https	6789/tcp
hnmp	6790/tcp
ambit-lm	6831/tcp
netmo-default	6841/tcp
netmo-http	6842/tcp
iccrushmore	6850/tcp
muse	6888/tcp
jmact3	6961/tcp
jmevt2	6962/tcp
swismgr1	6963/tcp
swismgr2	6964/tcp
swistrap	6965/tcp
swispol	6966/tcp
acmsoda	6969/tcp
iatp-highpri	6998/tcp
iatp-normalpri	6999/tcp
afs3-fileserver	7000/tcp
afs3-callback	7001/tcp
afs3-prserver	7002/tcp
afs3-vlserver	7003/tcp
afs3-kaserver	7004/tcp
afs3-volser	7005/tcp
afs3-errors	7006/tcp
afs3-bos	7007/tcp
afs3-update	7008/tcp
afs3-rmtsys	7009/tcp
ups-onlinet	7010/tcp
talon-disc	7011/tcp
talon-engine	7012/tcp
microtalon-dis	7013/tcp
microtalon-com	7014/tcp
talon-webserver	7015/tcp
dpserve	7020/tcp
dpserveadmin	7021/tcp
op-probe	7030/tcp
arcp	7070/tcp
lazy-ptop	7099/tcp
font-service	7100/tcp
virprot-lm	7121/tcp
cabsm-comm	7161/tcp
Caistoragemgr	7162/tcp
clutild	7174/tcp
fodms	7200/tcp
dlip	7201/tcp
ramp	7227/tcp
openmanage	7273/tcp
itactionserver1	7280/tcp
itactionserver2	7281/tcp
swx	7300/tcp
swx	7301/tcp
swx	7302/tcp
swx	7303/tcp
swx	7304/tcp
swx	7305/tcp
swx	7306/tcp
swx	7307/tcp
swx	7308/tcp
swx	7309/tcp
swx	7310/tcp
swx	7311/tcp
swx	7312/tcp
swx	7313/tcp
swx	7314/tcp
swx	7315/tcp
swx	7316/tcp
swx	7317/tcp
swx	7318/tcp
swx	7319/tcp
swx	7320/tcp
swx	7321/tcp
swx	7322/tcp
swx	7323/tcp
swx	7324/tcp
swx	7325/tcp
swx	7326/tcp
swx	7327/tcp
swx	7328/tcp
swx	7329/tcp
swx	7330/tcp
swx	7331/tcp
swx	7332/tcp
swx	7333/tcp
swx	7334/tcp
swx	7335/tcp
swx	7336/tcp
swx	7337/tcp
swx	7338/tcp
swx	7339/tcp
swx	7340/tcp
swx	7341/tcp
swx	7342/tcp
swx	7343/tcp
swx	7344/tcp
swx	7345/tcp
swx	7346/tcp
swx	7347/tcp
swx	7348/tcp
swx	7349/tcp
swx	7350/tcp
swx	7351/tcp
swx	7352/tcp
swx	7353/tcp
swx	7354/tcp
swx	7355/tcp
swx	7356/tcp
swx	7357/tcp
swx	7358/tcp
swx	7359/tcp
swx	7360/tcp
swx	7361/tcp
swx	7362/tcp
swx	7363/tcp
swx	7364/tcp
swx	7365/tcp
swx	7366/tcp
swx	7367/tcp
swx	7368/tcp
swx	7369/tcp
swx	7370/tcp
swx	7371/tcp
swx	7372/tcp
swx	7373/tcp
swx	7374/tcp
swx	7375/tcp
swx	7376/tcp
swx	7377/tcp
swx	7378/tcp
swx	7379/tcp
swx	7380/tcp
swx	7381/tcp
swx	7382/tcp
swx	7383/tcp
swx	7384/tcp
swx	7385/tcp
swx	7386/tcp
swx	7387/tcp
swx	7388/tcp
swx	7389/tcp
swx	7390/tcp
mindfilesys	7391/tcp
