Stage;TLD;Flags;Registry;"Registry Group";Backend;Start;End;Description
GA;space;;"DotSpace Inc.";"Radix FZC";CentralNic;2015-01-28T16:00:00Z;2099-12-31T23:59:59Z;
SR;wedding;;"Top Level Domain Holdings Limited";"Minds + Machines Group Limited";Nominet;2015-01-28T16:00:00Z;2015-03-30T16:00:00Z;
GA;band;;"Rightside Registry";;"Rightside Registry";2015-01-28T17:00:00Z;2099-12-31T23:59:59Z;
GA;rip;;"Rightside Registry";;"Rightside Registry";2015-01-28T17:00:00Z;2099-12-31T23:59:59Z;
GA;xn--6qq986b3xl;;"Tycoon Treasure Limited";"Zodiac Holdings Ltd.";ZDNS;2015-01-29T04:00:00Z;2099-12-31T23:59:59Z;
LR;frl;;"FRLregistry B.V.";;"OpenRegistry S.A.";2015-02-02T12:00:00Z;2015-04-02T12:00:00Z;
LR;tatar;;"Limited Liability Company ""Coordination Center of Regional Domain of Tatarstan Republic""";;"Technical Center of Internet";2015-02-03T00:00:00Z;2015-02-09T00:00:00Z;
EA;delivery;;"Steel Station, LLC";"Donuts Inc.";"Rightside Registry";2015-02-04T16:00:00Z;2015-02-11T16:00:00Z;
EA;energy;;"Binky Birch, LLC";"Donuts Inc.";"Rightside Registry";2015-02-04T16:00:00Z;2015-02-11T16:00:00Z;
SR;fashion;;"Top Level Domain Holdings Limited";"Minds + Machines Group Limited";Nominet;2015-02-04T16:00:00Z;2015-04-06T16:00:00Z;
SR;garden;;"Top Level Domain Holdings Limited";"Minds + Machines Group Limited";Nominet;2015-02-04T16:00:00Z;2015-04-06T16:00:00Z;
SR;poker;FCFS;"Afilias Limited";"Afilias Limited";"Afilias Limited";2015-02-05T16:00:00Z;2015-03-07T16:00:00Z;
GA;xn--kput3i;;"Beijing RITT-Net Technology Development Co., Ltd";;"Afilias Limited";2015-02-09T00:00:00Z;2099-12-31T23:59:59Z;
SR;osaka;FCFS;"Interlink Co., Ltd.";;"Neustar Inc.";2015-02-09T15:00:00Z;2015-03-11T15:00:00Z;
GA;casa;;"Top Level Domain Holdings Limited";"Minds + Machines Group Limited";Nominet;2015-02-10T16:00:00Z;2099-12-31T23:59:59Z;
GA;lgbt;;"Afilias Limited";"Afilias Limited";"Afilias Limited";2015-02-10T16:00:00Z;2099-12-31T23:59:59Z;
GA;work;;"Top Level Domain Holdings Limited";"Minds + Machines Group Limited";Nominet;2015-02-10T16:00:00Z;2099-12-31T23:59:59Z;
GA;delivery;;"Steel Station, LLC";"Donuts Inc.";"Rightside Registry";2015-02-11T16:00:00Z;2099-12-31T23:59:59Z;
GA;energy;;"Binky Birch, LLC";"Donuts Inc.";"Rightside Registry";2015-02-11T16:00:00Z;2099-12-31T23:59:59Z;
LR;green;;"Afilias Limited";"Afilias Limited";"Afilias Limited";2015-02-12T13:00:00Z;2015-03-14T13:00:00Z;
SR;crs;FCFS;"Federated Co-operatives Limited";;"Verisign, Inc.";2015-02-16T00:00:00Z;2015-03-18T23:59:59Z;
SR;lat;;"ECOM-LAC Federaciòn de Latinoamèrica y el Caribe para Internet y el Comercio Electrònico";;"Network Information Center México S.C.";2015-02-16T06:00:00Z;2015-04-30T06:00:00Z;
GA;sydney;;"State of New South Wales, Department of Premier and Cabinet";;"ARI Registry Services";2015-02-17T00:00:00Z;2099-12-31T23:59:59Z;
GA;cricket;;"dot Cricket Limited";"Famous Four Media Ltd.";"Neustar Inc.";2015-02-17T15:00:00Z;2099-12-31T23:59:59Z;
GA;party;;"Blue Sky Registry Limited";"Famous Four Media Ltd.";"Neustar Inc.";2015-02-17T15:00:00Z;2099-12-31T23:59:59Z;
GA;vote;;"Monolith Registry LLC";"Afilias Limited";"Afilias Limited";2015-02-17T16:00:00Z;2099-12-31T23:59:59Z;
GA;voto;;"Monolith Registry LLC";"Afilias Limited";"Afilias Limited";2015-02-17T16:00:00Z;2099-12-31T23:59:59Z;
GA;yoga;;"Top Level Domain Holdings Limited";"Minds + Machines Group Limited";Nominet;2015-02-17T16:00:00Z;2099-12-31T23:59:59Z;
SR;fit;;"Minds + Machines Group Limited";"Minds + Machines Group Limited";Nominet;2015-02-18T16:00:00Z;2015-04-20T16:00:00Z;
SR;design;;"Top Level Design, LLC";;CentralNic;2015-02-24T14:00:00Z;2015-04-28T14:00:00Z;
GA;science;;"dot Science Limited";"Famous Four Media Ltd.";"Neustar Inc.";2015-02-24T15:00:00Z;2099-12-31T23:59:59Z;
SR;sale;;"Rightside Registry";;"Rightside Registry";2015-02-24T17:00:00Z;2015-04-25T16:59:00Z;
SR;video;;"Rightside Registry";;"Rightside Registry";2015-02-24T17:00:00Z;2015-04-25T16:59:00Z;
GA;cymru;;"Nominet UK";;Nominet;2015-03-01T12:00:00Z;2099-12-31T23:59:59Z;
GA;wales;;"Nominet UK";;Nominet;2015-03-01T12:00:00Z;2099-12-31T23:59:59Z;
SR;adult;FCFS;"ICM Registry LLC";"ICM Registry LLC.";"Afilias Limited";2015-03-02T16:00:00Z;2015-04-01T16:00:00Z;
SR;porn;FCFS;"ICM Registry LLC";"ICM Registry LLC.";"Afilias Limited";2015-03-02T16:00:00Z;2015-04-01T16:00:00Z;
SR;one;;"One Registry";;"ARI Registry Services";2015-03-04T12:00:00Z;2015-05-05T12:00:00Z;
EA;coach;;"Koko Island, LLC";"Donuts Inc.";"Rightside Registry";2015-03-04T16:00:00Z;2015-03-11T16:00:00Z;
EA;legal;;"Blue Falls, LLC";"Donuts Inc.";"Rightside Registry";2015-03-04T16:00:00Z;2015-03-11T16:00:00Z;
EA;memorial;;"Dog Beach, LLC";"Donuts Inc.";"Rightside Registry";2015-03-04T16:00:00Z;2015-03-11T16:00:00Z;
EA;money;;"Outer McCook, LLC";"Donuts Inc.";"Rightside Registry";2015-03-04T16:00:00Z;2015-03-11T16:00:00Z;
SR;bingo;;"Sand Cedar, LLC";"Donuts Inc.";"Rightside Registry";2015-03-10T16:00:00Z;2015-05-09T16:00:00Z;
SR;chat;;"Sand Fields, LLC";"Donuts Inc.";"Rightside Registry";2015-03-10T16:00:00Z;2015-05-09T15:59:00Z;
LR;poker;;"Afilias Limited";"Afilias Limited";"Afilias Limited";2015-03-10T16:00:00Z;2015-04-09T16:00:00Z;
SR;style;;"Binky Moon, LLC";"Donuts Inc.";"Rightside Registry";2015-03-10T16:00:00Z;2015-05-09T15:59:00Z;
SR;tennis;;"Cotton Bloom, LLC";"Donuts Inc.";"Rightside Registry";2015-03-10T16:00:00Z;2015-05-09T15:59:00Z;
GA;coach;;"Koko Island, LLC";"Donuts Inc.";"Rightside Registry";2015-03-11T16:00:00Z;2099-12-31T23:59:59Z;
GA;legal;;"Blue Falls, LLC";"Donuts Inc.";"Rightside Registry";2015-03-11T16:00:00Z;2099-12-31T23:59:59Z;
GA;memorial;;"Dog Beach, LLC";"Donuts Inc.";"Rightside Registry";2015-03-11T16:00:00Z;2099-12-31T23:59:59Z;
GA;money;;"Outer McCook, LLC";"Donuts Inc.";"Rightside Registry";2015-03-11T16:00:00Z;2099-12-31T23:59:59Z;
GA;doosan;;"Doosan Corporation";;"Korea Internet & Security Agency (KISA)";2015-03-16T00:00:00Z;2099-12-31T23:59:59Z;
GA;firmdale;;"Firmdale Holdings Limited";;"Qinetics Solutions Sdn Bhd";2015-03-16T00:00:00Z;2099-12-31T23:59:59Z;
GA;samsung;;"SAMSUNG SDS CO., LTD";;"Korea Internet & Security Agency (KISA)";2015-03-16T00:00:00Z;2099-12-31T23:59:59Z;
SR;ngo;FCFS;"Public Interest Registry";;"Afilias Limited";2015-03-17T00:00:00Z;2015-04-16T23:59:00Z;
SR;ong;FCFS;"Public Interest Registry";;"Afilias Limited";2015-03-17T00:00:00Z;2015-04-16T23:59:00Z;
OT;pharmacy;;"National Association of Boards of Pharmacy";;"Neustar Inc.";2015-03-17T00:00:00Z;2015-04-01T23:59:00Z;"During this phase NABP VIPPS, NABP Vet-VIPPS and NABP e-advertiser dispensing pharmacies will be able to register their requested names."
SR;college;FCFS;"XYZ.COM LLC";;CentralNic;2015-03-17T14:00:00Z;2015-04-17T13:59:59Z;
SR;apartments;;"June Maple, LLC";"Donuts Inc.";"Rightside Registry";2015-03-17T16:00:00Z;2015-05-16T15:59:00Z;
SR;irish;;"Dot-Irish LLC";;"Afilias Limited";2015-03-17T16:00:00Z;2015-05-16T16:00:00Z;
LR;osaka;;"Interlink Co., Ltd.";;"Neustar Inc.";2015-03-19T02:00:00Z;2015-03-31T22:59:00Z;
GA;tatar;;"Limited Liability Company ""Coordination Center of Regional Domain of Tatarstan Republic""";;"Technical Center of Internet";2015-03-23T00:00:00Z;2099-12-31T23:59:59Z;
GA;green;;"Afilias Limited";"Afilias Limited";"Afilias Limited";2015-03-24T13:00:00Z;2099-12-31T23:59:59Z;
SR;casino;;"Binky Sky, LLC";"Donuts Inc.";"Rightside Registry";2015-03-24T16:00:00Z;2015-05-23T15:59:00Z;
SR;football;;"Foggy Farms, LLC";"Donuts Inc.";"Rightside Registry";2015-03-24T16:00:00Z;2015-05-23T15:59:00Z;
GA;nrw;;"Minds + Machines GmbH";"Minds + Machines Group Limited";"Knipp Medien und Kommunikation GmbH";2015-03-24T16:00:00Z;2099-12-31T23:59:59Z;
SR;school;;"Little Galley, LLC";"Donuts Inc.";"Rightside Registry";2015-03-24T16:00:00Z;2015-05-23T15:59:00Z;
EA;tires;;"Dog Edge, LLC";"Donuts Inc.";"Rightside Registry";2015-03-25T16:00:00Z;2015-04-01T15:59:00Z;
SR;sucks;;"Vox Populi Registry Inc.";;"ARI Registry Services";2015-03-30T00:01:00Z;2015-06-19T00:01:00Z;
LR;ovh;;"OVH SAS";;AFNIC;2015-04-01T00:00:00Z;2015-04-30T00:00:00Z;
OT;pharmacy;;"National Association of Boards of Pharmacy";;"Neustar Inc.";2015-04-01T00:00:00Z;2015-04-30T00:00:00Z;"The .pharmacy Supporters Advisory Committee has recommended a “slow-start” allocation mechanism whereby only NABP program approved pharmacies and dispensing pharmacies will be allocated .pharmacy names in the initial phases of the .pharmacy launch. Per the .pharmacy governance document, the Registry Operator will follow this advice. This phase allows for those dispensing pharmacies to apply for and be evaluated for eligibility to register a .pharmacy name."
GA;sky;;"Sky International AG";;"Verisign, Inc.";2015-04-01T00:00:00Z;2099-12-31T23:59:59Z;
GA;osaka;;"Interlink Co., Ltd.";;"Neustar Inc.";2015-04-01T02:00:00Z;2099-12-31T23:59:59Z;
GA;tires;;"Dog Edge, LLC";"Donuts Inc.";"Rightside Registry";2015-04-01T16:00:00Z;2099-12-31T23:59:59Z;
GA;alsace;;"REGION D ALSACE";;AFNIC;2015-04-07T13:00:00Z;2099-12-31T23:59:59Z;
GA;flowers;;"Uniregistry, Corp.";;"Uniregistry Inc.";2015-04-07T16:00:00Z;2099-12-31T23:59:59Z;
GA;wedding;;"Top Level Domain Holdings Limited";"Minds + Machines Group Limited";Nominet;2015-04-08T16:00:00Z;2099-12-31T23:59:59Z;
LR;tirol;;"punkt Tirol GmbH";;"TLD-BOX Registrydienstleistungen GmbH";2015-04-13T10:00:00Z;2015-05-13T07:00:00Z;
GA;frl;;"FRLregistry B.V.";;"OpenRegistry S.A.";2015-04-14T12:00:00Z;2099-12-31T23:59:59Z;
GA;fashion;;"Top Level Domain Holdings Limited";"Minds + Machines Group Limited";Nominet;2015-04-15T16:00:00Z;2099-12-31T23:59:59Z;
GA;garden;;"Top Level Domain Holdings Limited";"Minds + Machines Group Limited";Nominet;2015-04-15T16:00:00Z;2099-12-31T23:59:59Z;
LR;college;;"XYZ.COM LLC";;CentralNic;2015-04-20T00:00:00Z;2015-09-22T23:59:00Z;
LR;ngo;;"Public Interest Registry";;"Afilias Limited";2015-04-21T00:00:00Z;2015-05-05T23:59:00Z;
LR;ong;;"Public Interest Registry";;"Afilias Limited";2015-04-21T00:00:00Z;2015-05-05T23:59:00Z;
GA;poker;;"Afilias Limited";"Afilias Limited";"Afilias Limited";2015-04-21T16:00:00Z;2099-12-31T23:59:59Z;
SR;date;;"dot Date Limited";"Famous Four Media Ltd.";"Neustar Inc.";2015-04-27T15:00:00Z;2015-06-29T15:00:00Z;
SR;faith;;"dot Faith Limited";"Famous Four Media Ltd.";"Neustar Inc.";2015-04-27T15:00:00Z;2015-06-29T15:00:00Z;
SR;review;;"dot Review Limited";"Famous Four Media Ltd.";"Neustar Inc.";2015-04-27T15:00:00Z;2015-06-29T15:00:00Z;
SR;amsterdam;FCFS;"Gemeente Amsterdam";;"SIDN (Stichting Internet Domeinregistratie Nederland)";2015-04-28T12:00:00Z;2015-05-28T12:00:00Z;
SR;gold;;"June Edge, LLC";"Donuts Inc.";"Rightside Registry";2015-04-28T16:00:00Z;2015-06-27T15:59:00Z;
SR;golf;;"Lone falls, LLC";"Donuts Inc.";"Rightside Registry";2015-04-28T16:00:00Z;2015-06-27T15:59:00Z;
SR;plus;;"Sugar Mill, LLC";"Donuts Inc.";"Rightside Registry";2015-04-28T16:00:00Z;2015-06-27T15:59:00Z;
SR;tours;;"Sugar Station, LLC";"Donuts Inc.";"Rightside Registry";2015-04-28T16:00:00Z;2015-06-27T15:59:00Z;
GA;fit;;"Minds + Machines Group Limited";"Minds + Machines Group Limited";Nominet;2015-04-29T16:00:00Z;2099-12-31T23:59:59Z;
EA;sale;;"Rightside Registry";;"Rightside Registry";2015-04-29T17:00:00Z;2015-05-06T17:00:00Z;
EA;video;;"Rightside Registry";;"Rightside Registry";2015-04-29T17:00:00Z;2015-05-06T17:00:00Z;
GA;ovh;;"OVH SAS";;AFNIC;2015-05-05T00:00:00Z;2099-12-31T23:59:59Z;
EA;design;;"Top Level Design, LLC";;CentralNic;2015-05-05T14:00:00Z;2015-05-12T13:59:00Z;
SR;cafe;;"Pioneer Canyon, LLC";"Donuts Inc.";"Rightside Registry";2015-05-05T16:00:00Z;2015-07-04T15:59:00Z;
SR;express;;"Sea Sunset, LLC";"Donuts Inc.";"Rightside Registry";2015-05-05T16:00:00Z;2015-07-04T15:59:00Z;
SR;news;;"Rightside Registry";;"Rightside Registry";2015-05-05T17:00:00Z;2015-07-04T17:00:00Z;
GA;ngo;;"Public Interest Registry";;"Afilias Limited";2015-05-06T00:00:00Z;2099-12-31T23:59:59Z;
GA;ong;;"Public Interest Registry";;"Afilias Limited";2015-05-06T00:00:00Z;2099-12-31T23:59:59Z;
SR;love;;"Merchant Law Group LLP";;CentralNic;2015-05-06T14:00:00Z;2015-07-05T14:00:00Z;
LR;adult;;"ICM Registry LLC";"ICM Registry LLC.";"Afilias Limited";2015-05-06T16:00:00Z;2015-05-31T16:00:00Z;
LR;porn;;"ICM Registry LLC";"ICM Registry LLC.";"Afilias Limited";2015-05-06T16:00:00Z;2015-05-31T16:00:00Z;
GA;sale;;"Rightside Registry";;"Rightside Registry";2015-05-06T17:00:00Z;2099-12-31T23:59:59Z;
GA;video;;"Rightside Registry";;"Rightside Registry";2015-05-06T17:00:00Z;2099-12-31T23:59:59Z;
SR;site;;"DotSite Inc.";"Radix FZC";CentralNic;2015-05-07T16:00:00Z;2015-07-06T16:00:00Z;
GA;bbc;;"British Broadcasting Corporation";;Nominet;2015-05-11T00:00:00Z;2099-12-31T23:59:59Z;
LR;lat;;"ECOM-LAC Federaciòn de Latinoamèrica y el Caribe para Internet y el Comercio Electrònico";;"Network Information Center México S.C.";2015-05-12T05:00:00Z;2015-07-31T05:00:00Z;
GA;design;;"Top Level Design, LLC";;CentralNic;2015-05-12T14:00:00Z;2099-12-31T23:59:59Z;
EA;bingo;;"Sand Cedar, LLC";"Donuts Inc.";"Rightside Registry";2015-05-13T16:00:00Z;2015-05-20T16:00:00Z;
EA;chat;;"Sand Fields, LLC";"Donuts Inc.";"Rightside Registry";2015-05-13T16:00:00Z;2015-05-20T16:00:00Z;
EA;style;;"Binky Moon, LLC";"Donuts Inc.";"Rightside Registry";2015-05-13T16:00:00Z;2015-05-20T16:00:00Z;
EA;tennis;;"Cotton Bloom, LLC";"Donuts Inc.";"Rightside Registry";2015-05-13T16:00:00Z;2015-05-20T16:00:00Z;
SR;bank;FCFS;"fTLD Registry Services LLC";;"Verisign, Inc.";2015-05-18T00:00:00Z;2015-06-17T23:59:59Z;
SR;markets;FCFS;"DOTMARKETS REGISTRY LTD";"Boston Ivy";"Verisign, Inc.";2015-05-18T00:00:00Z;2015-06-17T00:00:00Z;
SR;jewelry;;"Wild Bloom, LLC";"Donuts Inc.";"Rightside Registry";2015-05-19T16:00:00Z;2015-07-18T15:59:00Z;
SR;show;;"Snow Beach, LLC";"Donuts Inc.";"Rightside Registry";2015-05-19T16:00:00Z;2015-07-18T15:59:00Z;
SR;team;;"Atomic Lake, LLC";"Donuts Inc.";"Rightside Registry";2015-05-19T16:00:00Z;2015-07-18T15:59:00Z;
GA;one;;"One Registry";;"ARI Registry Services";2015-05-20T12:00:00Z;2099-12-31T23:59:59Z;
EA;apartments;;"June Maple, LLC";"Donuts Inc.";"Rightside Registry";2015-05-20T16:00:00Z;2015-05-27T16:00:00Z;
GA;bingo;;"Sand Cedar, LLC";"Donuts Inc.";"Rightside Registry";2015-05-20T16:00:00Z;2099-12-31T23:59:59Z;
GA;chat;;"Sand Fields, LLC";"Donuts Inc.";"Rightside Registry";2015-05-20T16:00:00Z;2099-12-31T23:59:59Z;
GA;style;;"Binky Moon, LLC";"Donuts Inc.";"Rightside Registry";2015-05-20T16:00:00Z;2099-12-31T23:59:59Z;
GA;tennis;;"Cotton Bloom, LLC";"Donuts Inc.";"Rightside Registry";2015-05-20T16:00:00Z;2099-12-31T23:59:59Z;
SR;erni;;"ERNI Group Holding AG";;"CORE Association";2015-05-21T00:00:00Z;2015-07-20T23:59:59Z;
LR;irish;;"Dot-Irish LLC";;"Afilias Limited";2015-05-21T16:00:00Z;2015-06-20T16:00:00Z;
SR;tech;;"Dot Tech LLC";"Radix FZC";CentralNic;2015-05-24T00:00:00Z;2015-07-25T00:00:00Z;
GA;apartments;;"June Maple, LLC";"Donuts Inc.";"Rightside Registry";2015-05-27T16:00:00Z;2099-12-31T23:59:59Z;
EA;casino;;"Binky Sky, LLC";"Donuts Inc.";"Rightside Registry";2015-05-27T16:00:00Z;2015-06-03T16:00:00Z;
EA;football;;"Foggy Farms, LLC";"Donuts Inc.";"Rightside Registry";2015-05-27T16:00:00Z;2015-06-03T16:00:00Z;
EA;school;;"Little Galley, LLC";"Donuts Inc.";"Rightside Registry";2015-05-27T16:00:00Z;2015-06-03T16:00:00Z;
OT;amsterdam;"SPR RN";"Gemeente Amsterdam";;"SIDN (Stichting Internet Domeinregistratie Nederland)";2015-05-28T12:00:00Z;2015-05-29T19:00:00Z;"Opportunity for the municipal government and other public bodies within the city of Amsterdam to register domain names in the TLD.
Only applications from one predetermined registrar are accepted."
GA;tirol;;"punkt Tirol GmbH";;"TLD-BOX Registrydienstleistungen GmbH";2015-06-01T10:00:00Z;2099-12-31T23:59:59Z;
LR;amsterdam;FCFS;"Gemeente Amsterdam";;"SIDN (Stichting Internet Domeinregistratie Nederland)";2015-06-01T11:00:00Z;2015-08-14T15:00:00Z;
SR;lol;;"Uniregistry, Corp.";;"Uniregistry Inc.";2015-06-01T16:00:00Z;2015-07-31T16:00:00Z;
GA;pharmacy;;"National Association of Boards of Pharmacy";;"Neustar Inc.";2015-06-02T00:00:00Z;2099-12-31T23:59:59Z;
GA;casino;;"Binky Sky, LLC";"Donuts Inc.";"Rightside Registry";2015-06-03T16:00:00Z;2099-12-31T23:59:59Z;
GA;football;;"Foggy Farms, LLC";"Donuts Inc.";"Rightside Registry";2015-06-03T16:00:00Z;2099-12-31T23:59:59Z;
GA;school;;"Little Galley, LLC";"Donuts Inc.";"Rightside Registry";2015-06-03T16:00:00Z;2099-12-31T23:59:59Z;
SR;accountant;;"dot Accountant Limited";"Famous Four Media Ltd.";"Neustar Inc.";2015-06-04T15:00:00Z;2015-08-03T15:00:00Z;
SR;download;;"dot Support Limited";"Famous Four Media Ltd.";"Neustar Inc.";2015-06-04T15:00:00Z;2015-08-03T15:00:00Z;
SR;loan;;"dot Loan Limited";"Famous Four Media Ltd.";"Neustar Inc.";2015-06-04T15:00:00Z;2015-08-03T15:00:00Z;
SR;racing;;"Premier Registry Limited";"Famous Four Media Ltd.";"Neustar Inc.";2015-06-04T15:00:00Z;2015-08-03T15:00:00Z;
SR;win;;"First Registry Limited";"Famous Four Media Ltd.";"Neustar Inc.";2015-06-04T15:00:00Z;2015-08-03T15:00:00Z;
GA;adult;;"ICM Registry LLC";"ICM Registry LLC.";"Afilias Limited";2015-06-04T16:00:00Z;2099-12-31T23:59:59Z;
GA;porn;;"ICM Registry LLC";"ICM Registry LLC.";"Afilias Limited";2015-06-04T16:00:00Z;2099-12-31T23:59:59Z;
SR;dog;;"Koko Mill, LLC";"Donuts Inc.";"Rightside Registry";2015-06-09T16:00:00Z;2015-08-08T15:59:00Z;
SR;hockey;;"Half Willow, LLC";"Donuts Inc.";"Rightside Registry";2015-06-09T16:00:00Z;2015-08-08T15:59:00Z;
SR;run;;"Snow Park, LLC";"Donuts Inc.";"Rightside Registry";2015-06-09T16:00:00Z;2015-08-08T15:59:00Z;
SR;taxi;;"Pine Falls, LLC";"Donuts Inc.";"Rightside Registry";2015-06-09T16:00:00Z;2015-08-08T15:59:00Z;
SR;theater;;"Blue Tigers, LLC";"Donuts Inc.";"Rightside Registry";2015-06-09T16:00:00Z;2015-08-08T15:59:00Z;
SR;frogans;;OP3FT;;AFNIC;2015-06-15T12:00:00Z;2016-02-15T12:00:00Z;
LR;frogans;;OP3FT;;AFNIC;2015-06-15T12:00:00Z;2016-02-15T12:00:00Z;
OT;taipei;"CTR SPR";"Taipei City Government";;"Neustar Inc.";2015-06-16T01:00:00Z;2015-07-06T16:00:00Z;"Only companies, community groups, business associations, and individual registered in Taipei City or New Taipei City who owns trademark certification issued by Taiwan trademark institution are allowed to submit Application(s).
● Allocation: Multiple Applications for the same domain name will proceed to auction after the end of landrush period.
● Naming Rule:
(1)must be consistent with the complete trademark label or part of it, the English business name of the legal person, the English translation of the legal person’s Chinese name, or the combination of the trademark label and business name;
(2)spaces or other symbols(exclude hypen) in the trademark label should be deleted or replaced with hyphens;
(3)must be relevant to the applicant’s trademark or business name and be able to identify the applicant’s merchandise, services, or organization. .taipei Registry will verify the qualification and domain name label and may, in its sole discretion, reject the application.
● Verification: Any qualified companies, community groups, and business associations should provide Personal ID or business registration number and trademark proof materials when they apply for domains.
● Claim Service: All name registered shall be included in ICANN’s mandatory trademark claims process."
SR;fans;;"Asiamix Digital Limited";;CentralNic;2015-06-16T14:00:00Z;2015-08-15T13:59:59Z;
LR;fans;;"Asiamix Digital Limited";;CentralNic;2015-06-16T14:00:00Z;2015-08-15T13:59:00Z;
SR;coupons;;"Black Island, LLC";"Donuts Inc.";"Rightside Registry";2015-06-16T16:00:00Z;2015-08-15T15:59:00Z;
SR;movie;;"New Frostbite, LLC";"Donuts Inc.";"Rightside Registry";2015-06-16T16:00:00Z;2015-08-15T15:59:00Z;
SR;soccer;;"Foggy Shadow, LLC";"Donuts Inc.";"Rightside Registry";2015-06-16T16:00:00Z;2015-08-15T16:00:00Z;
OT;bank;"SPR RN";"fTLD Registry Services LLC";;"Verisign, Inc.";2015-06-17T00:00:00Z;2015-06-23T00:00:00Z;"For founding members of fTLD to register domains. Founding members are identified with an asterisk at www.ftld.com/endorsers."
LR;bank;;"fTLD Registry Services LLC";;"Verisign, Inc.";2015-06-18T00:00:00Z;2015-06-23T23:59:59Z;
GA;markets;;"DOTMARKETS REGISTRY LTD";"Boston Ivy";"Verisign, Inc.";2015-06-18T00:00:00Z;2099-12-31T23:59:59Z;
SR;online;;"DotOnline Inc.";"Radix FZC";CentralNic;2015-06-18T16:00:00Z;2015-08-17T15:59:59Z;
GA;sucks;;"Vox Populi Registry Inc.";;"ARI Registry Services";2015-06-21T00:01:00Z;2099-12-31T23:59:59Z;
SR;fyi;;"Silver Tigers, LLC";"Donuts Inc.";"Rightside Registry";2015-06-23T16:00:00Z;2015-08-22T15:59:00Z;
SR;mba;;"Lone Hollow, LLC";"Donuts Inc.";"Rightside Registry";2015-06-23T16:00:00Z;2015-08-22T15:59:00Z;
GA;bank;;"fTLD Registry Services LLC";;"Verisign, Inc.";2015-06-24T00:00:00Z;2099-12-31T23:59:59Z;
