name,repository
artifactory,https://github.com/chef/artifactory-client
closure_tree,https://github.com/mceachen/closure_tree
materialize-sass,https://github.com/mkhairi/materialize-sass
spoon,https://gitlab.com/williamseto/mlclass
protobuf,https://github.com/ruby-protobuf/protobuf
postrank-uri,https://github.com/postrank-labs/postrank-uri
medium-editor-rails,https://github.com/marjinal1st/medium-editor-rails
bosh_cpi,https://github.com/cloudfoundry/bosh
image_optim,https://github.com/toy/image_optim
gnuplot,https://github.com/rdp/ruby_gnuplot
echoe,https://github.com/evan/echoe
rails_config,https://github.com/railsconfig/config
ridley,https://github.com/berkshelf/ridley
neo4j,https://github.com/neo4jrb/neo4j
backup,https://github.com/backup/backup
w3c_validators,https://github.com/w3c-validators/w3c_validators
rails-backbone,https://github.com/codebrew/backbone-rails
httpi,https://github.com/savonrb/httpi
fast_gettext,https://github.com/grosser/fast_gettext
rtesseract,https://github.com/dannnylo/rtesseract
columnize,https://github.com/rocky/columnize
warden-github,https://github.com/atmos/warden-github
statsd-instrument,https://github.com/Shopify/statsd-instrument
airborne,https://github.com/brooklynDev/airborne
htmlcompressor,https://github.com/paolochiodi/htmlcompressor
html2haml,https://github.com/haml/html2haml
octopress,https://github.com/octopress/octopress
rails3-jquery-autocomplete,https://github.com/crowdint/rails3-jquery-autocomplete
nifty-generators,https://github.com/ryanb/nifty-generators
sneakers,https://github.com/jondot/sneakers
stock_quote,https://github.com/tyrauber/stock_quote
feedjira,https://github.com/feedjira/feedjira
railroady,https://github.com/preston/railroady
api-auth,https://github.com/mgomes/api_auth
webmachine,https://github.com/webmachine/webmachine-ruby
queue_classic,https://github.com/QueueClassic/queue_classic
search_cop,https://github.com/mrkamel/search_cop
holidays,https://github.com/holidays/holidays
steak,https://github.com/cavalle/steak
padrino-core,https://github.com/padrino/padrino-framework
debugger-ruby_core_source,https://github.com/cldwalker/debugger-ruby_core_source
dynamoid,https://github.com/Dynamoid/Dynamoid
websocket-eventmachine-client,https://github.com/imanel/websocket-eventmachine-client
riot,https://github.com/thumblemonks/riot
hoe-git,https://github.com/jbarnette/hoe-git
pastel,https://github.com/piotrmurach/pastel
padrino-gen,https://github.com/padrino/padrino-framework
hocon,https://github.com/puppetlabs/ruby-hocon
metainspector,https://github.com/jaimeiniesta/metainspector
radiant,https://github.com/radiant/radiant
globalize3,https://github.com/globalize/globalize
selectize-rails,https://github.com/manuelvanrijn/selectize-rails
contentful,https://github.com/contentful/contentful.rb
neography,https://github.com/maxdemarzi/neography
debugger-linecache,https://github.com/cldwalker/debugger-linecache
opal-rspec,https://github.com/opal/opal-rspec
rack-utf8_sanitizer,https://github.com/whitequark/rack-utf8_sanitizer
rom,https://github.com/rom-rb/rom
rack-timeout,https://github.com/heroku/rack-timeout
websocket-rails,https://github.com/websocket-rails/websocket-rails
platform-api,https://github.com/heroku/platform-api
inspec,https://github.com/chef/inspec
merb,https://github.com/merb/merb
whois,https://github.com/weppos/whois
copyright-header,https://github.com/osterman/copyright-header
parseconfig,https://github.com/datafolklabs/ruby-parseconfig
temping,https://github.com/jpignata/temping
rjb,https://github.com/arton/rjb
scss-lint,https://github.com/brigade/scss-lint
alchemy_cms,https://github.com/AlchemyCMS/alchemy_cms
activerecord-postgres-hstore,https://github.com/diogob/activerecord-postgres-hstore
middleman-syntax,https://github.com/middleman/middleman-syntax
counter_culture,https://github.com/magnusvk/counter_culture
page-object,https://github.com/cheezy/page-object
sidekiq-unique-jobs,https://github.com/mhenrixon/sidekiq-unique-jobs
onebox,https://github.com/discourse/onebox
seed-fu,https://github.com/mbleigh/seed-fu
bitters,https://github.com/thoughtbot/bitters
algoliasearch,https://github.com/algolia/algoliasearch-client-ruby
mailgun-ruby,https://github.com/mailgun/mailgun-ruby
axlsx_rails,https://github.com/straydogstudio/axlsx_rails
wirb,https://github.com/janlelis/wirb
roadie,https://github.com/Mange/roadie
roar-rails,https://github.com/apotonick/roar-rails
dropbox,https://github.com/RISCfuture/dropbox
lograge,https://github.com/roidrage/lograge
aws-ses,https://github.com/drewblas/aws-ses
hashdiff,https://github.com/liufengyun/hashdiff
logstash-codec-json,https://github.com/logstash-plugins/logstash-codec-json
russian,https://github.com/yaroslav/russian
ruby-debug,https://github.com/ruby-debug/ruby-debug
rack_csrf,https://github.com/baldowl/rack_csrf
sass-globbing,https://github.com/chriseppstein/sass-globbing
middleman-deploy,https://github.com/middleman-contrib/middleman-deploy
slather,https://github.com/SlatherOrg/slather
astrolabe,https://github.com/yujinakayama/astrolabe
async_sinatra,https://github.com/raggi/async_sinatra
xmpp4r,https://github.com/xmpp4r/xmpp4r
amazon-ecs,https://github.com/jugend/amazon-ecs
cutest,https://github.com/djanowski/cutest
gssapi,https://github.com/zenchild/gssapi
active_interaction,https://github.com/orgsync/active_interaction
active_hash,https://github.com/zilkey/active_hash
grocer,https://github.com/grocer/grocer
looksee,https://github.com/oggy/looksee
griddler,https://github.com/thoughtbot/griddler
bootstrap-will_paginate,https://github.com/yrgoldteeth/bootstrap-will_paginate
rubycas-client,https://github.com/rubycas/rubycas-client
requirejs-rails,https://github.com/jwhitley/requirejs-rails
toml,https://github.com/jm/toml
middleman-autoprefixer,https://github.com/middleman/middleman-autoprefixer
sorcery,https://github.com/Sorcery/sorcery
kitchen-ec2,https://github.com/test-kitchen/kitchen-ec2
best_in_place,https://github.com/bernat/best_in_place
nats,https://github.com/nats-io/ruby-nats
business_time,https://github.com/bokmann/business_time
forecast_io,https://github.com/darkskyapp/forecast-ruby
tiny_tds,https://github.com/rails-sqlserver/tiny_tds
kitchen-docker,https://github.com/test-kitchen/kitchen-docker
natto,https://github.com/buruzaemon/natto
torquebox,https://github.com/torquebox/torquebox
money-rails,https://github.com/RubyMoney/money-rails
active_shipping,https://github.com/Shopify/active_shipping
did_you_mean,https://github.com/yuki24/did_you_mean
timezone,https://github.com/panthomakos/timezone
rocco,https://github.com/rtomayko/rocco
google_visualr,https://github.com/winston/google_visualr
github-pages-health-check,https://github.com/github/pages-health-check
dentaku,https://github.com/rubysolo/dentaku
grpc-tools,https://github.com/grpc/grpc
tty,https://github.com/piotrmurach/tty
active_type,https://github.com/makandra/active_type
capistrano-rvm,https://github.com/capistrano/rvm
capistrano-sidekiq,https://github.com/seuros/capistrano-sidekiq
mongoid-slug,https://github.com/mongoid/mongoid-slug
nested_form,https://github.com/ryanb/nested_form
googleapis-common-protos,https://github.com/googleapis/googleapis
capybara-email,https://github.com/DockYard/capybara-email
breakpoint,https://github.com/codingdesigner/breakpoint
jruby-jars,https://github.com/jruby/jruby
bigdecimal,https://github.com/ruby/bigdecimal
dawnscanner,https://github.com/thesp0nge/dawnscanner
adhearsion,https://github.com/adhearsion/adhearsion
retriable,https://github.com/kamui/retriable
dbf,https://github.com/infused/dbf
qu,https://github.com/bkeepers/qu
gds-api-adapters,https://github.com/alphagov/gds-api-adapters
disqus,https://github.com/norman/disqus
angular_rails_csrf,https://github.com/jsanders/angular_rails_csrf
fuzzy-string-match,https://github.com/kiyoka/fuzzy-string-match
audited-activerecord,https://github.com/collectiveidea/audited
dnsimple-ruby,https://github.com/dnsimple/dnsimple-ruby
dogstatsd-ruby,https://github.com/DataDog/dogstatsd-ruby
fog-softlayer,https://github.com/fog/fog-softlayer
mote,https://github.com/soveran/mote
kontena-cli,https://github.com/kontena/kontena
ruby-push-notifications,https://github.com/calonso/ruby-push-notifications
google-cloud-core,https://github.com/GoogleCloudPlatform/google-cloud-ruby
tomlrb,https://github.com/fbernier/tomlrb
fission,https://github.com/thbishop/fission
filterrific,https://github.com/jhund/filterrific
ffi-yajl,https://github.com/chef/ffi-yajl
speakingurl-rails,https://github.com/pid/speakingurl
slim_lint,https://github.com/sds/slim-lint
api_cache,https://github.com/mloughran/api_cache
fb_graph2,https://github.com/nov/fb_graph2
fastly,https://github.com/fastly/fastly-ruby
faraday-cookie_jar,https://github.com/miyagawa/faraday-cookie_jar
edn,https://github.com/relevance/edn-ruby
elasticsearch-extensions,https://github.com/elastic/elasticsearch-ruby
appsignal,https://github.com/appsignal/appsignal-ruby
errbit_plugin,https://github.com/errbit/errbit
enumerate_it,https://github.com/lucascaton/enumerate_it
em-proxy,https://github.com/igrigorik/em-proxy
payola-payments,https://github.com/payolapayments/payola
mongoid_slug,https://github.com/mongoid/mongoid-slug
social-share-button,https://github.com/huacnlee/social-share-button
paypal-sdk-rest,https://github.com/paypal/PayPal-Ruby-SDK
mongoid_orderable,https://github.com/mongoid/mongoid_orderable
bootstrap3-datetimepicker-rails,https://github.com/TrevorS/bootstrap3-datetimepicker-rails
mongoid-history,https://github.com/mongoid/mongoid-history
bootstrap,https://github.com/twbs/bootstrap-rubygem
rufus-tokyo,https://github.com/jmettraux/rufus-tokyo
peek,https://github.com/peek/peek
dry-initializer,https://github.com/dry-rb/dry-initializer
ruby-vips,https://github.com/jcupitt/ruby-vips
sparkle_formation,https://github.com/sparkleformation/sparkle_formation
spawnling,https://github.com/tra/spawnling
mobile-fu,https://github.com/benlangfeld/mobile-fu
mixpanel_client,https://github.com/keolo/mixpanel_client
mixpanel,https://github.com/zevarito/mixpanel
ruby_speech,https://github.com/adhearsion/ruby_speech
spidr,https://github.com/postmodern/spidr
ruby-saml,https://github.com/onelogin/ruby-saml
pghero,https://github.com/ankane/pghero
spinach,https://github.com/codegram/spinach
semantic_logger,https://github.com/rocketjob/semantic_logger
miro,https://github.com/jonbuda/miro
rubypress,https://github.com/zachfeldman/rubypress
phony_rails,https://github.com/joost/phony_rails
ruby-opencv,https://github.com/ruby-opencv/ruby-opencv
ruby-ole,https://github.com/aquasync/ruby-ole
ruby-oembed,https://github.com/ruby-oembed/ruby-oembed
minitest-emoji,https://github.com/tenderlove/minitest-emoji
ruby-net-ldap,https://github.com/ruby-ldap/ruby-net-ldap
omniauth-cas,https://github.com/dlindahl/omniauth-cas
spotify,https://github.com/Burgestrand/spotify
spree_auth_devise,https://github.com/spree/spree_auth_devise
braid,https://github.com/cristibalan/braid
rubygems-update,https://github.com/rubygems/rubygems
rubygems-bundler,https://github.com/rvm/rubygems-bundler
pleaserun,https://github.com/jordansissel/pleaserun
pliny,https://github.com/interagent/pliny
acts_as_indexed,https://github.com/dougal/acts_as_indexed
nexpose,https://github.com/rapid7/nexpose-client
middleman-blog,https://github.com/middleman/middleman-blog
state_machines,https://github.com/state-machines/state_machines
rturk,https://github.com/ryantate/rturk
powder,https://github.com/rodreegez/powder
powerpack,https://github.com/bbatsov/powerpack
secure_headers,https://github.com/twitter/secureheaders
pre-commit,https://github.com/jish/pre-commit
storext,https://github.com/G5/storext
streamio-ffmpeg,https://github.com/streamio/streamio-ffmpeg
blobstore_client,https://github.com/cloudfoundry/bosh
rspec-rerun,https://github.com/dblock/rspec-rerun
private_pub,https://github.com/ryanb/private_pub
rspec-puppet-facts,https://github.com/mcanevet/rspec-puppet-facts
stripe-ruby-mock,https://github.com/rebelidealist/stripe-ruby-mock
pry-coolline,https://github.com/pry/pry-coolline
calabash-android,https://github.com/calabash/calabash-android
pry-stack_explorer,https://github.com/banister/pry-stack_explorer
public_activity,https://github.com/chaps-io/public_activity
pubnub,https://github.com/pubnub/ruby
blazer,https://github.com/ankane/blazer
blather,https://github.com/adhearsion/blather
puppet-syntax,https://github.com/voxpupuli/puppet-syntax
sidekiq-status,https://github.com/utgarda/sidekiq-status
routing-filter,https://github.com/svenfuchs/routing-filter
pusher-client,https://github.com/pusher-community/pusher-websocket-ruby
maildown,https://github.com/schneems/maildown
maildir,https://gitlab.com/MSamy/Cyphware
mailboxer,https://github.com/mailboxer/mailboxer
qiniu,https://github.com/qiniu/ruby-sdk
switch_user,https://github.com/flyerhzm/switch_user
synapse,https://github.com/airbnb/synapse
net-dns,https://github.com/bluemonk/net-dns
quality,https://github.com/apiology/quality
rolify,https://github.com/RolifyCommunity/rolify
quickbooks-ruby,https://github.com/ruckus/quickbooks-ruby
rocket_pants,https://github.com/Sutto/rocket_pants
action_args,https://github.com/asakusarb/action_args
sidetiq,https://github.com/endofunky/sidetiq
logstash-logger,https://github.com/dwbutler/logstash-logger
logstasher,https://github.com/shadabahmed/logstasher
logstash-codec-plain,https://github.com/logstash-plugins/logstash-codec-plain
signature,https://github.com/mloughran/signature
localeapp,https://github.com/Locale/localeapp
bitmask_attributes,https://github.com/joelmoss/bitmask_attributes
bitly,https://github.com/philnash/bitly
racksh,https://github.com/sickill/racksh
signer,https://github.com/ebeigarts/signer
linkedin,https://github.com/hexgnu/linkedin
dry-monads,https://github.com/dry-rb/dry-monads
signet,https://github.com/google/signet
capistrano3-unicorn,https://github.com/tablexi/capistrano3-unicorn
neo4j-core,https://github.com/neo4jrb/neo4j-core
rails-assets-angular-google-maps,https://github.com/bundler/bundler
libuv,https://github.com/cotag/libuv
librato-metrics,https://github.com/librato/librato-metrics
riemann-tools,https://github.com/riemann/riemann-tools
librarian-puppet,https://github.com/rodjek/librarian-puppet
librarian-chef,https://github.com/applicationsonline/librarian-chef
levenshtein-ffi,https://github.com/dbalatero/levenshtein-ffi
